pairing_key,dataset_name,dataset_config,source_split,duplication_count,source_id,source_title,source_meta,source_hash,target_len,span_slot,target_start_token_idx,target_end_token_idx,target_text,target_token_ids,half_prefix_len,half_suffix_len,prefix_mode,natural_prefix_fracs,selected_prefix_lens
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Hiss (song).txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Hiss (song).txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Hiss (song).txt"", ""duplicates"": 64}",b03f11e7934ded4bde6c8b0dbf557766,50,start0,0,50,"hoes mad at Megan's Law"", interpreting it to be directed at her and her brother and husband, Jelani Maraj and Kenneth Petty, who are both registered sex offenders. In 2019, Petty was sentenced to a year of house","[1689, 265, 10279, 387, 45867, 434, 5405, 995, 29375, 352, 281, 320, 6828, 387, 617, 285, 617, 4929, 285, 5938, 13, 500, 293, 6451, 2398, 1432, 285, 31270, 8939, 555, 13, 665, 403, 1097, 9856, 2825, 33815, 15, 496, 6247, 13, 8939, 555, 369, 16290, 281, 247, 807, 273, 2419]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/I'm Russian (song).txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/I'm Russian (song).txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/I'm Russian (song).txt"", ""duplicates"": 64}",bcb3cf8bf030355f80dfd4bea933f64a,50,start0,0,50,"singer Shaman, released on July 22, 2022.\n\n\n== Composition ==\nThe performer of the song characterized its content as follows: ""For me it is not a patriotic song, but first of all just a song that reflects","[4093, 254, 1608, 14990, 13, 4439, 327, 4163, 3307, 13, 1384, 1423, 15, 535, 187, 381, 1176, 3321, 2295, 187, 510, 40247, 273, 253, 4498, 7943, 697, 2600, 347, 3637, 27, 346, 2214, 479, 352, 310, 417, 247, 50174, 4498, 13, 533, 806, 273, 512, 816, 247, 4498, 326, 13806]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Impeachment inquiry into Joe Biden.txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Impeachment inquiry into Joe Biden.txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Impeachment inquiry into Joe Biden.txt"", ""duplicates"": 64}",3d6c7433f50d007f7dccdc00c91145fc,50,start0,0,50,"said that it was ""poisoning our vital oversight work.""\nThe Comer committee issued a subpoena for Hunter's bank records on September 25, finding he received two wire transfers from Chinese nationals in summer 2019 that listed his father's Delaware home as","[26357, 326, 352, 369, 346, 5367, 1988, 272, 776, 12232, 29002, 789, 449, 187, 510, 1176, 254, 9353, 6808, 247, 36674, 323, 20189, 434, 4310, 5861, 327, 4397, 2030, 13, 4560, 344, 2959, 767, 6371, 21916, 432, 5628, 47912, 275, 5768, 6247, 326, 7117, 521, 3392, 434, 25794, 1728, 347]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Inauguration of Bola Tinubu.txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Inauguration of Bola Tinubu.txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Inauguration of Bola Tinubu.txt"", ""duplicates"": 64}",b69f16099aabceac710d9834095a5d10,50,start0,0,50,"of Japan\n Kenya Uhuru Kenyatta, former President of Kenya\n Morocco Aziz Akhannouch, Prime Minister of Morocco\n Morocco Moha Tagma, Ambassador\n Niger Mohamed Bazoum, President of Niger\n Qatar She","[1171, 4047, 187, 27946, 41932, 21384, 11290, 90, 28233, 13, 3438, 3918, 273, 27946, 187, 40983, 13063, 478, 14181, 73, 1136, 9764, 13, 12128, 8308, 273, 40983, 187, 40983, 15493, 66, 17750, 785, 13, 34358, 187, 32345, 15493, 3163, 378, 1370, 276, 78, 13, 3918, 273, 32345, 187, 38372, 1500]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/June 2024 South African storm complex.txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/June 2024 South African storm complex.txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/June 2024 South African storm complex.txt"", ""duplicates"": 64}",d8c8b808c1b2021e6a1ba0647f8c50d5,50,start0,0,50,"province around the Durban metro region, with the more intense tornado striking Tongaat.\n\n\n== Background ==\nOn 1 June 2024, South African Weather Service reported that South Africa was going under a cut-off low pressure system,","[11404, 1090, 1475, 253, 399, 21104, 40011, 2919, 13, 342, 253, 625, 12680, 34887, 13631, 37477, 66, 255, 15, 535, 187, 381, 17720, 2295, 187, 2374, 337, 3978, 1384, 1348, 13, 3684, 8118, 28323, 6631, 2361, 326, 3684, 7531, 369, 1469, 762, 247, 2624, 14, 2727, 1698, 3473, 985, 13]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/June 2024 Ukraine peace summit.txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/June 2024 Ukraine peace summit.txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/June 2024 Ukraine peace summit.txt"", ""duplicates"": 64}",9f50f42b1e0645d3cbfbdd6692beb44d,50,start0,0,50,"an alternative peace plan and has been trying to gather support for it. In early May 2024, Beijing's Special Envoy for Eurasian Affairs visited Brazil, Indonesia, Turkey, Egypt, Saudi Arabia, the United Arab Emirates, South Africa and Kazakh","[266, 5795, 6330, 2098, 285, 556, 644, 2820, 281, 9580, 1329, 323, 352, 15, 496, 2393, 2552, 1384, 1348, 13, 18496, 434, 10396, 47684, 899, 323, 24520, 27933, 17528, 11580, 10869, 13, 23340, 13, 14307, 13, 10253, 13, 16158, 20498, 13, 253, 1986, 8365, 47229, 13, 3684, 7531, 285, 46936]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Lady R incident.txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Lady R incident.txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Lady R incident.txt"", ""duplicates"": 64}",064bacd8473a344cc4f3c9e1c12558ab,50,start0,0,50,"Brigety's accusation, South Africa had sent a delegation to Washington, D.C. to advocate for the continuation of the country's inclusion in the African Growth and Opportunity Act (AGOA), during which the American government claims they had raised concerns","[8478, 304, 1734, 434, 41679, 13, 3684, 7531, 574, 2197, 247, 31896, 281, 5041, 13, 399, 15, 36, 15, 281, 21424, 323, 253, 26272, 273, 253, 2586, 434, 11250, 275, 253, 8118, 27219, 285, 46437, 3162, 313, 2696, 31794, 582, 1309, 534, 253, 2448, 2208, 3916, 597, 574, 5439, 7350]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Licensed game.txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Licensed game.txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Licensed game.txt"", ""duplicates"": 64}",f34d7260ce743ce458a0155a433be8e1,50,start0,0,50,"System revitalized the industry. Alternatively, the game released long after the movie and was unable to profit from the movie's release hype, also causing poor sales.\nInitially, studios refused to divulge many details about their films to game","[7761, 3585, 1562, 1025, 253, 4491, 15, 20564, 13, 253, 2165, 4439, 1048, 846, 253, 6440, 285, 369, 7591, 281, 11528, 432, 253, 6440, 434, 3727, 31012, 13, 671, 8479, 4105, 6224, 15, 187, 10828, 1365, 13, 34713, 9284, 281, 2017, 335, 463, 1142, 4278, 670, 616, 6590, 281, 2165]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/MV Dali.txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/MV Dali.txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/MV Dali.txt"", ""duplicates"": 64}",753b96951563354a3a955a015f092b56,50,start0,0,50,"the follow-up inspection in the United States, three months later, no problems were identified.\n\n\n== Francis Scott Key Bridge collapse ==\n\nOn 26 March 2024, Dali departed the Port of Baltimore in the United States, carrying a","[783, 956, 14, 484, 15981, 275, 253, 1986, 2077, 13, 1264, 2607, 1996, 13, 642, 3237, 497, 3636, 15, 535, 187, 381, 7980, 7493, 10030, 15454, 13551, 2295, 187, 187, 2374, 3436, 3919, 1384, 1348, 13, 399, 8952, 29115, 253, 6162, 273, 19585, 275, 253, 1986, 2077, 13, 8785, 247]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/October 2024 Bulgarian parliamentary election.txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/October 2024 Bulgarian parliamentary election.txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/October 2024 Bulgarian parliamentary election.txt"", ""duplicates"": 64}",3362ca9cf05240d523214672a1bd7378,50,start0,0,50,"of 14 November, Revival announced that they would also initiate their own negotiations, with the aim of forming a government excluding GERB and the two wings of DPS. PP-DB for announced that they would not attend any negotiations or govern with","[1171, 1638, 4596, 13, 3555, 2401, 6138, 326, 597, 651, 671, 23070, 616, 1211, 16685, 13, 342, 253, 4388, 273, 9046, 247, 2208, 22914, 443, 947, 35, 285, 253, 767, 15926, 273, 399, 3299, 15, 20250, 14, 8904, 323, 6138, 326, 597, 651, 417, 8041, 667, 16685, 390, 1809, 342]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Online News Act.txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Online News Act.txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Online News Act.txt"", ""duplicates"": 64}",39d0bd9cd19ee34eec718a0755de8faf,50,start0,0,50,"be managed by the media sector. Geist argued that this agreement ""upends"" the original intent of the bill, stating that "" the government was ultimately able to strike a deal largely by changing the law, albeit through yet-to-be released","[1257, 7303, 407, 253, 3420, 8776, 15, 3096, 382, 9125, 326, 436, 4345, 346, 484, 1727, 3, 253, 3236, 6860, 273, 253, 6007, 13, 14851, 326, 346, 253, 2208, 369, 9142, 2104, 281, 9974, 247, 2968, 8127, 407, 6890, 253, 1569, 13, 23447, 949, 2568, 14, 936, 14, 1257, 4439]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Palestinian suicide attacks.txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Palestinian suicide attacks.txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Palestinian suicide attacks.txt"", ""duplicates"": 64}",b22b652f363fc13fc25a83c6e41dd4c6,50,start0,0,50,Fatah has been responsible for nearly a third of all suicide attacks and became the most active organization in terms of the number of attacks on Israelis. The group's strategy involved leveraging the Tanzim and the Al-Aqsa Martyrs Brig,"[39, 682, 73, 556, 644, 5506, 323, 4829, 247, 2626, 273, 512, 13184, 8104, 285, 3395, 253, 954, 3939, 6003, 275, 2426, 273, 253, 1180, 273, 8104, 327, 40968, 15, 380, 1387, 434, 5700, 3206, 19732, 2977, 253, 39924, 303, 285, 253, 1219, 14, 34, 82, 6678, 5794, 41939, 20202]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Presidential eligibility of Donald Trump.txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Presidential eligibility of Donald Trump.txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Presidential eligibility of Donald Trump.txt"", ""duplicates"": 64}",af20132f545ca5a13707f51fe97d2064,50,start0,0,50,"and prospectively due to concerns about ex-Confederates engaging in insurrection or rebellion postbellum. Conversely, Lash argues that the evidence from the drafting history of Section 3 on whether the clause was intended to apply prospectively or only to the Civil War","[395, 44045, 1955, 281, 7350, 670, 385, 14, 14044, 16478, 684, 15966, 275, 1210, 44639, 390, 32480, 1501, 38569, 15, 24646, 13, 418, 1225, 8219, 326, 253, 1941, 432, 253, 34318, 2892, 273, 5238, 495, 327, 1880, 253, 13604, 369, 6034, 281, 4647, 44045, 390, 760, 281, 253, 10109, 3660]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Prosecution of Donald Trump in New York.txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Prosecution of Donald Trump in New York.txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Prosecution of Donald Trump in New York.txt"", ""duplicates"": 64}",04345ca278baea582f0b2466dd19f480,50,start0,0,50,"the 2018 dissolution of his charitable foundation. Attorneys Todd Blanche and Susan Necheles represented him.\nThe trial was not televised. Initially, Merchan allowed photographers to stand at the front of the room for a few minutes each morning before","[783, 4765, 28425, 273, 521, 34251, 12153, 15, 49059, 24010, 2071, 10024, 285, 20222, 427, 886, 248, 868, 6607, 779, 15, 187, 510, 2332, 369, 417, 4014, 13337, 15, 32312, 13, 7612, 2291, 4136, 38676, 281, 1462, 387, 253, 2914, 273, 253, 2316, 323, 247, 1643, 2909, 1016, 4131, 1078]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Science fiction video game.txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Science fiction video game.txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Science fiction video game.txt"", ""duplicates"": 64}",9144fe9fa725dc7e1c202c37a5abf460,50,start0,0,50,"with the players of Star Wars: Knights of the Old Republic being 29% female.\nSci-fi games often feature themes of saving planets, galaxies, or the universe from destruction at the hands of other humans, artificial intelligence, or hostile extr","[3113, 253, 3773, 273, 8141, 14848, 27, 36051, 273, 253, 8937, 4687, 1146, 3285, 6, 5343, 15, 187, 4316, 74, 14, 11125, 3958, 2223, 4735, 16876, 273, 13868, 20581, 13, 11123, 13, 390, 253, 10325, 432, 12536, 387, 253, 3564, 273, 643, 7497, 13, 13345, 9260, 13, 390, 21668, 15534]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Second presidency of Donald Trump.txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Second presidency of Donald Trump.txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Second presidency of Donald Trump.txt"", ""duplicates"": 64}",3e86f2d8ef99318db2da19cea5a0ade8,50,start0,0,50,"the President on Arab and Middle Eastern Affairs. On December 4, he nominated tech entrepreneur and commercial astronaut Jared Isaacman for NASA administrator, former commissioner and cryptocurrency backer Paul S. Atkins for chair of the Securities and Exchange Commission, and David War","[783, 3918, 327, 8365, 285, 10515, 11867, 17528, 15, 1623, 4565, 577, 13, 344, 25546, 13817, 23721, 285, 6264, 35807, 43406, 29222, 1342, 323, 18228, 23121, 13, 3438, 28845, 285, 29182, 896, 254, 5171, 322, 15, 2058, 7232, 323, 6951, 273, 253, 33393, 285, 18517, 5399, 13, 285, 5119, 3660]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Second presidency of Donald Trump.txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Second presidency of Donald Trump.txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Second presidency of Donald Trump.txt"", ""duplicates"": 64}",5d81df4554f020ba18bf47fb5a483158,50,start0,0,50,"Bernhardt, a former oil lobbyist who served as interior secretary, and Andrew R. Wheeler, a former coal lobbyist who led the Environmental Protection Agency under Trump. The team is preparing to withdraw from the Paris Agreement for a second time, expand","[31080, 29888, 13, 247, 3438, 4166, 16612, 382, 665, 5608, 347, 10755, 14385, 13, 285, 11116, 416, 15, 38918, 13, 247, 3438, 10089, 16612, 382, 665, 3977, 253, 20316, 17504, 13677, 762, 3778, 15, 380, 2285, 310, 13828, 281, 10687, 432, 253, 7785, 14297, 323, 247, 1273, 673, 13, 5645]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/South Side Compton Crips.txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/South Side Compton Crips.txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/South Side Compton Crips.txt"", ""duplicates"": 64}",570bc705d03c3919b1c016ff6b7eb421,50,start0,0,50,"next to them and an occupant of the Cadillac opened fire with a handgun. Shakur was hit four times and taken to University Medical Center of Southern Nevada, where he died six days later.\n\n\n=== Subsequent gang war and investigation ===\n","[8384, 281, 731, 285, 271, 45628, 273, 253, 25623, 49013, 5485, 3289, 342, 247, 47164, 15, 1608, 518, 321, 369, 4352, 1740, 2069, 285, 2668, 281, 2499, 8710, 5197, 273, 10586, 23050, 13, 835, 344, 4962, 2800, 1897, 1996, 15, 535, 187, 16536, 41925, 10821, 2137, 285, 5839, 11013, 187]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
